# The Skeld

"map.skeld" : "The Skeld"
"location.skeld.admin" : "管理室"
"location.skeld.cafeteria" : "食堂"
"location.skeld.comms" : "通讯室"
"location.skeld.electrical" : "配电室"
"location.skeld.lifeSupp" : "氧气室"
"location.skeld.lifeSupport" : "氧气室"
"location.skeld.lowerEngine" : "下引擎"
"location.skeld.medBay" : "医务室"
"location.skeld.nav" : "导航室"
"location.skeld.navigation" : "导航室"
"location.skeld.reactor" : "核反应堆"
"location.skeld.security" : "保安室"
"location.skeld.shields" : "护盾室"
"location.skeld.storage" : "库房"
"location.skeld.upperEngine" : "上引擎"
"location.skeld.weapons" : "舰载武器室"
"location.skeld.reactorAccess" : "十字路"
"location.skeld.medBayAccess" : "医务室上方通道"
"location.skeld.electricalAccess" : "配电室下方通道"
"location.skeld.adminAccess" : "管理室左方通道"
"location.skeld.commsAccess" : "通讯室上方通道"
"location.skeld.rightAccess" : "右方通道"
"location.skeld.weaponsAccess" : "舰载武器室左方通道"

# MIRA HQ

"map.mira" : "MIRA HQ"
"location.mira.admin" : "管理室"
"location.mira.balcony" : "露台"
"location.mira.cafeteria" : "食堂"
"location.mira.comms" : "通讯室"
"location.mira.decontamination" : "去污室"
"location.mira.greenhouse" : "温室"
"location.mira.laboratory" : "实验室"
"location.mira.lockerRoom" : "更衣室"
"location.mira.medBay" : "医务室"
"location.mira.office" : "办公室"
"location.mira.reactor" : "核反应堆"
"location.mira.rendezvous" : "集合点"
"location.mira.storage" : "库房"
"location.mira.launchpad" : "发射台"

# Polus

"map.polus" : "Polus"
"location.polus.abditory" : "假山"
"location.polus.admin" : "管理室"
"location.polus.comms" : "通讯室"
"location.polus.boilerRoom" : "锅炉室"
"location.polus.decontamination" : "去污室"
"location.polus.decontamination2" : "去污室"
"location.polus.decontamination3" : "去污室"
"location.polus.drill" : "钻头"
"location.polus.dropship" : "运输船"
"location.polus.ejection" : "岩浆处"
"location.polus.electrical" : "配电室"
"location.polus.laboratory" : "实验室"
"location.polus.lifeSupp" : "氧气室"
"location.polus.lifeSupport" : "氧气室"
"location.polus.office" : "办公室"
"location.polus.security" : "保安室"
"location.polus.snowdrift" : "室外"
"location.polus.specimens" : "样本室"
"location.polus.storage" : "库房"
"location.polus.weapons" : "舰载武器室"
"location.polus.nearDropship" : "运输船附近"
"location.polus.lifeSupportToElectrical" : "氧气室到配电室中间通道"
"location.polus.lifesupportLower" : "氧气室下方屋"
"location.polus.commLeft" : "通讯室左侧"
"location.polus.commLeft.short" : "通讯室左侧"
"location.polus.breaker" : "配电板"
"location.polus.specimenLeft" : "样本室左方通道"
"location.polus.specimenRight" : "样本室上方通道"
"location.polus.reactorLeft" : "抗震稳定器（左）"
"location.polus.reactorLeft.short" : "左侧抗震稳定器"
"location.polus.reactorRight" : "抗震稳定器（右）"
"location.polus.reactorRight.short" : "右侧抗震稳定器"
"location.polus.officeBuilding" : "办公室屋内"
"location.polus.outside" : "屋外"

# The Airship

"map.airship" : "The Airship"
"location.airship.brig" : "牢房"
"location.airship.engine" : "引擎室"
"location.airship.hallway" : "大厅"
"location.airship.mainHall" : "大厅"
"location.airship.kitchen" : "厨房"
"location.airship.record" : "档案室"
"location.airship.records" : "档案室"
"location.airship.storage" : "货舱"
"location.airship.cargoBay" : "货舱"
"location.airship.armory" : "军械室"
"location.airship.cockpit" : "座舱"
"location.airship.comms" : "通讯室"
"location.airship.electrical" : "配电室"
"location.airship.gapRoom" : "间隙室"
"location.airship.lounge" : "休息室"
"location.airship.medical" : "医疗室"
"location.airship.meetingRoom" : "会议室"
"location.airship.security" : "保安室"
"location.airship.shower" : "淋浴室"
"location.airship.showers" : "淋浴室"
"location.airship.toilet" : "厕所"
"location.airship.vault" : "保险库"
"location.airship.vaultRoom" : "保险库"
"location.airship.viewingDeck" : "瞭望台"
"location.airship.hallOfPortraits" : "肖像厅"
"location.airship.securityDeck" : "保安室观景甲板"
"location.airship.securityDeck.short" : "保安室扩展平台"
"location.airship.commHall" : "通讯室下方通道"
"location.airship.engineUpper" : "引擎室上方通道"
"location.airship.engineUpper.short" : "引擎室上方通道"
"location.airship.showerInner" : "淋浴室内部"
"location.airship.showerInner.short" : "淋浴室内部"
"location.airship.cargoSafe" : "货舱保险库"
"location.airship.meetingRight" : "会议室内部"
"location.airship.meetingRight.short" : "会议室内部"
"location.airship.ventilation" : "换气室"

# The Fungle

"map.fungle" : "The Fungle"
"location.fungle.beach" : "沙滩"
"location.fungle.cafeteria" : "食堂"
"location.fungle.campfire" : "篝火处"
"location.fungle.comms" : "通讯室"
"location.fungle.dropship" : "运输船"
"location.fungle.fishingDock" : "库房"
"location.fungle.greenhouse" : "温室"
"location.fungle.highlands" : "悬崖"
"location.fungle.jungle" : "丛林"
"location.fungle.kitchen" : "厨房"
"location.fungle.laboratory" : "实验室"
"location.fungle.lookout" : "瞭望台"
"location.fungle.meetingRoom" : "会议室"
"location.fungle.miningPit" : "矿坑"
"location.fungle.reactor" : "核反应堆"
"location.fungle.recRoom" : "水花区"
"location.fungle.splashZone" : "水花区"
"location.fungle.storage" : "库房"
"location.fungle.sleepingQuarters" : "食堂"
"location.fungle.upperEngine" : "上引擎室"
"location.fungle.jungleLabo" : "实验室附近"
"location.fungle.jungleLabo.short" : "实验室周围的丛林区域"
"location.fungle.jungleReactor" : "核反应堆附近"
"location.fungle.jungleGreenhouse" : "温室附近"
"location.fungle.beachToJungle" : "沙滩到丛林中间通道"
"location.fungle.beachSplashzone" : "沙滩左侧"
"location.fungle.beachCafeteria" : "食堂附近"
"location.fungle.highlandsComm" : "通讯室附近"
"location.fungle.highlandsComm.short" : "通讯室附近"

# Common

"location.outside" : "室外"

# Sabotage

"sabotage.reactor" : "核反应堆"
"sabotage.laboratory" : "抗震稳定器"
"sabotage.lifeSupport" : "氧气"
"sabotage.heliSabotage" : "路线异常"
"sabotage.comms" : "通讯"
"sabotage.electrical" : "电力"
