"color.0.0" : "ピーチ"
"color.0.1" : "コーラル"
"color.0.2" : "サーモン"
"color.0.3" : "サーモン"
"color.0.4": "トマト"
"color.0.5": "トマト"
"color.0.6": "トマト"
"color.0.7": "レッド"
"color.0.8" : "レッド"
"color.0.9" : "レッド"
"color.0.10" : "レッド"
"color.0.11" : "レッド"
"color.0.12" : "レッド"
"color.0.13" : "レッド"
"color.0.14" : "レッド"
"color.0.15" : "エアシップレッド"
"color.0.16" : "エアシップレッド"
"color.0.17" : "ダークレッド"
"color.0.18" : "ダークレッド"
"color.0.19" : "ダークレッド"
"color.0.20" : "ロータス"
"color.0.21" : "ロータス"
"color.0.22" : "ローズブラウン"
"color.0.23" : "ローズブラウン"

"color.1.0" : "ピーチ"
"color.1.1" : "ピーチ"
"color.1.2" : "ピーチ"
"color.1.3" : "サンディブラウン"
"color.1.4" : "チョコレート"
"color.1.5" : "トマト"
"color.1.6" : "トマト"
"color.1.7" : "オレンジレッド"
"color.1.8" : "オレンジレッド"
"color.1.9" : "オレンジレッド"
"color.1.10" : "オレンジレッド"
"color.1.11" : "オレンジレッド"
"color.1.12" : "オレンジレッド"
"color.1.13" : "ミラオレンジ"
"color.1.14" : "ミラオレンジ"
"color.1.15" : "ツバキ"
"color.1.16" : "ツバキ"
"color.1.17" : "ダークサーモン"
"color.1.18" : "ダークサーモン"
"color.1.19" : "ローズフォグ"
"color.1.20" : "ロータス"
"color.1.21" : "ロータス"
"color.1.22" : "ローズブラウン"
"color.1.23" : "ローズブラウン"

"color.2.0" : "桜色"
"color.2.1" : "バニラ"
"color.2.2" : "小麦色"
"color.2.3" : "サンディブラウン"
"color.2.4" : "オレンジ"
"color.2.5" : "オレンジ"
"color.2.6" : "オレンジ"
"color.2.7" : "オレンジ"
"color.2.8" : "オレンジ"
"color.2.9" : "オレンジ"
"color.2.10" : "オレンジ"
"color.2.11" : "オレンジレッド"
"color.2.12" : "ミラオレンジ"
"color.2.13" : "ミラオレンジ"
"color.2.14" : "琥珀色"
"color.2.15" : "琥珀色"
"color.2.16" : "琥珀色"
"color.2.17" : "琥珀色"
"color.2.18" : "琥珀色"
"color.2.19" : "ローズフォグ"
"color.2.20" : "ロータス"
"color.2.21" : "ロータス"
"color.2.22" : "ローズブラウン"
"color.2.23" : "ローズブラウン"

"color.3.0" : "アンティークホワイト"
"color.3.1" : "バニラ"
"color.3.2" : "ビスク"
"color.3.3" : "ハニー"
"color.3.4" : "ハニー"
"color.3.5" : "オレンジ"
"color.3.6" : "オレンジ"
"color.3.7" : "オレンジ"
"color.3.8" : "オレンジ"
"color.3.9" : "オレンジ"
"color.3.10" : "オレンジ"
"color.3.11" : "オレンジ"
"color.3.12" : "オレンジ"
"color.3.13" : "オレンジ"
"color.3.14" : "キャロット"
"color.3.15" : "キャロット"
"color.3.16" : "パンプキン"
"color.3.17" : "琥珀色"
"color.3.18" : "琥珀色"
"color.3.19" : "琥珀色"
"color.3.20" : "琥珀色"
"color.3.21" : "フォーン"
"color.3.22" : "フォーン"
"color.3.23" : "ネズミ"

"color.4.0" : "レグホーン"
"color.4.1" : "レグホーン"
"color.4.2" : "ブロンド"
"color.4.3" : "サルファ"
"color.4.4" : "ゴールデンイエロー"
"color.4.5" : "ハニー"
"color.4.6" : "ハニー"
"color.4.7" : "オレンジ"
"color.4.8" : "オレンジ"
"color.4.9" : "オレンジ"
"color.4.10" : "オレンジ"
"color.4.11" : "オレンジ"
"color.4.12" : "オレンジ"
"color.4.13" : "オレンジ"
"color.4.14" : "キャロット"
"color.4.15" : "パンプキン"
"color.4.16" : "パンプキン"
"color.4.17" : "シャンパン"
"color.4.18" : "フォーン"
"color.4.19" : "フォーン"
"color.4.20" : "フォーン"
"color.4.21" : "フォーン"
"color.4.22" : "タン"
"color.4.23" : "ネズミ"

"color.5.0" : "ミルク"
"color.5.1" : "レグホーン"
"color.5.2" : "ブロンド"
"color.5.3" : "サルファ"
"color.5.4" : "クロムイエロー"
"color.5.5" : "マンダリン"
"color.5.6" : "マンダリン"
"color.5.7" : "マンダリン"
"color.5.8" : "マリーゴールド"
"color.5.9" : "マリーゴールド"
"color.5.10" : "マリーゴールド"
"color.5.11" : "マリーゴールド"
"color.5.12" : "マリーゴールド"
"color.5.13" : "マリーゴールド"
"color.5.14" : "マリーゴールド"
"color.5.15" : "トパーズ"
"color.5.16" : "パンプキン"
"color.5.17" : "マスタード"
"color.5.18" : "フォーン"
"color.5.19" : "フォーン"
"color.5.20" : "タン"
"color.5.21" : "タン"
"color.5.22" : "タン"
"color.5.23" : "タン"

"color.6.0" : "ミルク"
"color.6.1" : "アイボリー"
"color.6.2" : "クリームイエロー"
"color.6.3" : "カナリア"
"color.6.4" : "ネープルスイエロー"
"color.6.5" : "サンフラワー"
"color.6.6" : "サンフラワー"
"color.6.7" : "サンフラワー"
"color.6.8" : "サンフラワー"
"color.6.9" : "マリーゴールド"
"color.6.10" : "マリーゴールド"
"color.6.11" : "マリーゴールド"
"color.6.12" : "ジョーヌイエロー"
"color.6.13" : "ジョーヌイエロー"
"color.6.14" : "トパーズ"
"color.6.15" : "トパーズ"
"color.6.16" : "バンブー"
"color.6.17" : "バンブー"
"color.6.18" : "麦わら色"
"color.6.19" : "タン"
"color.6.20" : "タン"
"color.6.21" : "タン"
"color.6.22" : "サンド"
"color.6.23" : "サンド"

"color.7.0" : "シャイン"
"color.7.1" : "アイボリー"
"color.7.2" : "ライトレモン"
"color.7.3" : "ライトレモン"
"color.7.4" : "イエロー"
"color.7.5" : "イエロー"
"color.7.6" : "サフラン"
"color.7.7" : "サフラン"
"color.7.8" : "サフラン"
"color.7.9" : "サフラン"
"color.7.10" : "サフラン"
"color.7.11" : "ジョーヌイエロー"
"color.7.12" : "ジョーヌイエロー"
"color.7.13" : "トウモロコシ"
"color.7.14" : "トウモロコシ"
"color.7.15" : "バンブー"
"color.7.16" : "バンブー"
"color.7.17" : "バンブー"
"color.7.18" : "麦わら色"
"color.7.19" : "麦わら色"
"color.7.20" : "タン"
"color.7.21" : "タン"
"color.7.22" : "サンド"
"color.7.23" : "グレー"

"color.8.0" : "シャイン"
"color.8.1" : "パール"
"color.8.2" : "シャトルーズ"
"color.8.3" : "イエロー"
"color.8.4" : "イエロー"
"color.8.5" : "イエロー"
"color.8.6" : "イエロー"
"color.8.7" : "イエロー"
"color.8.8" : "イエロー"
"color.8.9" : "イエロー"
"color.8.10" : "イエロー"
"color.8.11" : "イエロー"
"color.8.12" : "イエロー"
"color.8.13" : "クラシックイエロー"
"color.8.14" : "シトリン"
"color.8.15" : "シトリン"
"color.8.16" : "バンブー"
"color.8.17" : "バンブー"
"color.8.18" : "麦わら色"
"color.8.19" : "麦わら色"
"color.8.20" : "サンド"
"color.8.21" : "サンド"
"color.8.22" : "サンド"
"color.8.23" : "グレー"

"color.9.0" : "シャイン"
"color.9.1" : "シフォン"
"color.9.2" : "シフォン"
"color.9.3" : "ピルスナー"
"color.9.4" : "ピルスナー"
"color.9.5" : "イエロー"
"color.9.6" : "イエロー"
"color.9.7" : "イエロー"
"color.9.8" : "イエロー"
"color.9.9" : "イエロー"
"color.9.10" : "イエロー"
"color.9.11" : "イエロー"
"color.9.12" : "イエロー"
"color.9.13" : "クラシックイエロー"
"color.9.14" : "シトリン"
"color.9.15" : "シトリン"
"color.9.16" : "バンブー"
"color.9.17" : "バンブー"
"color.9.18" : "麦わら色"
"color.9.19" : "麦わら色"
"color.9.20" : "パーチメント"
"color.9.21" : "パーチメント"
"color.9.22" : "パーチメント"
"color.9.23" : "グレー"

"color.10.0" : "シャイン"
"color.10.1" : "シフォン"
"color.10.2" : "カーキ"
"color.10.3" : "カーキ"
"color.10.4" : "レモン"
"color.10.5" : "イエロー"
"color.10.6" : "イエロー"
"color.10.7" : "イエロー"
"color.10.8" : "イエロー"
"color.10.9" : "イエロー"
"color.10.10" : "イエロー"
"color.10.11" : "イエロー"
"color.10.12" : "イエロー"
"color.10.13" : "イエロー"
"color.10.14" : "シトリン"
"color.10.15" : "シトリン"
"color.10.16" : "シトリン"
"color.10.17" : "スウィートマスタード"
"color.10.18" : "ベージュ"
"color.10.19" : "ベージュ"
"color.10.20" : "ベージュ"
"color.10.21" : "パーチメント"
"color.10.22" : "グレー"
"color.10.23" : "グレー"

"color.11.0" : "マシュマロ"
"color.11.1" : "シフォン"
"color.11.2" : "カーキ"
"color.11.3" : "ダークカーキ"
"color.11.4" : "レモン"
"color.11.5" : "レモン"
"color.11.6" : "イエロー"
"color.11.7" : "イエロー"
"color.11.8" : "イエロー"
"color.11.9" : "イエロー"
"color.11.10" : "イエロー"
"color.11.11" : "イエロー"
"color.11.12" : "イエロー"
"color.11.13" : "シトリン"
"color.11.14" : "シトリン"
"color.11.15" : "シトリン"
"color.11.16" : "スウィートマスタード"
"color.11.17" : "スウィートマスタード"
"color.11.18" : "オリーブ"
"color.11.19" : "シャルトルーズグリーン"
"color.11.20" : "シャルトルーズグリーン"
"color.11.21" : "ワサビ"
"color.11.22" : "パーチメント"
"color.11.23" : "グレー"

"color.12.0" : "ブライダルホワイト"
"color.12.1" : "オイスター"
"color.12.2" : "ライムイエロー"
"color.12.3" : "黄緑"
"color.12.4" : "黄緑"
"color.12.5" : "アップルグリーン"
"color.12.6" : "イエロー"
"color.12.7" : "イエロー"
"color.12.8" : "ライムグリーン"
"color.12.9" : "ライムグリーン"
"color.12.10" : "キャンパスグリーン"
"color.12.11" : "キャンパスグリーン"
"color.12.12" : "キャンパスグリーン"
"color.12.13" : "キャンパスグリーン"
"color.12.14" : "キャンパスグリーン"
"color.12.15" : "スプリング"
"color.12.16" : "スプリング"
"color.12.17" : "スプリング"
"color.12.18" : "サラダグリーン"
"color.12.19" : "ピスタチオ"
"color.12.20" : "ピスタチオ"
"color.12.21" : "青磁"
"color.12.22" : "セージグリーン"
"color.12.23" : "グレー"

"color.13.0" : "フォトシンセシス"
"color.13.1" : "アスパラガス"
"color.13.2" : "アスパラガス"
"color.13.3" : "アスパラガス"
"color.13.4" : "アップルグリーン"
"color.13.5" : "アップルグリーン"
"color.13.6" : "アップルグリーン"
"color.13.7" : "アップルグリーン"
"color.13.8" : "ライムグリーン"
"color.13.9" : "ライムグリーン"
"color.13.10" : "ライムグリーン"
"color.13.11" : "キャンパスグリーン"
"color.13.12" : "キャンパスグリーン"
"color.13.13" : "キャンパスグリーン"
"color.13.14" : "スプリング"
"color.13.15" : "スプリング"
"color.13.16" : "レタス"
"color.13.17" : "レタス"
"color.13.18" : "サラダグリーン"
"color.13.19" : "ピスタチオ"
"color.13.20" : "ピスタチオ"
"color.13.21" : "青磁"
"color.13.22" : "セージグリーン"
"color.13.23" : "グレー"

"color.14.0" : "フォトシンセシス"
"color.14.1" : "アスパラガス"
"color.14.2" : "アスパラガス"
"color.14.3" : "アップルグリーン"
"color.14.4" : "アップルグリーン"
"color.14.5" : "アップルグリーン"
"color.14.6" : "ヤードグリーン"
"color.14.7" : "ヤードグリーン"
"color.14.8" : "ヤードグリーン"
"color.14.9" : "ライトグリーン"
"color.14.10" : "ライトグリーン"
"color.14.11" : "ライトグリーン"
"color.14.12" : "ライトグリーン"
"color.14.13" : "スプリング"
"color.14.14" : "スプリング"
"color.14.15" : "サリーグリーン"
"color.14.16" : "サリーグリーン"
"color.14.17" : "サリーグリーン"
"color.14.18" : "ピスタチオ"
"color.14.19" : "ピスタチオ"
"color.14.20" : "抹茶色"
"color.14.21" : "青磁"
"color.14.22" : "セージグリーン"
"color.14.23" : "グレー"

"color.15.0" : "メロン"
"color.15.1" : "メロン"
"color.15.2" : "メロン"
"color.15.3" : "リーフグリーン"
"color.15.4" : "リーフグリーン"
"color.15.5" : "リーフグリーン"
"color.15.6" : "ヤードグリーン"
"color.15.7" : "ヤードグリーン"
"color.15.8" : "ヤードグリーン"
"color.15.9" : "ライトグリーン"
"color.15.10" : "ライトグリーン"
"color.15.11" : "ライトグリーン"
"color.15.12" : "ライトグリーン"
"color.15.13" : "ライトグリーン"
"color.15.14" : "スプリング"
"color.15.15" : "サリーグリーン"
"color.15.16" : "サリーグリーン"
"color.15.17" : "サリーグリーン"
"color.15.18" : "ピスタチオ"
"color.15.19" : "ピスタチオ"
"color.15.20" : "ピスタチオ"
"color.15.21" : "青磁"
"color.15.22" : "セージグリーン"
"color.15.23" : "グレー"

"color.16.0" : "メロン"
"color.16.1" : "メロン"
"color.16.2" : "メロン"
"color.16.3" : "リーフグリーン"
"color.16.4" : "リーフグリーン"
"color.16.5" : "リーフグリーン"
"color.16.6" : "ヤードグリーン"
"color.16.7" : "ヤードグリーン"
"color.16.8" : "ライトグリーン"
"color.16.9" : "ライトグリーン"
"color.16.10" : "ライトグリーン"
"color.16.11" : "ライトグリーン"
"color.16.12" : "ビビッドグリーン"
"color.16.13" : "スプリング"
"color.16.14" : "スプリング"
"color.16.15" : "サリーグリーン"
"color.16.16" : "サリーグリーン"
"color.16.17" : "サリーグリーン"
"color.16.18" : "グレムリン"
"color.16.19" : "グレムリン"
"color.16.20" : "グレムリン"
"color.16.21" : "青磁"
"color.16.22" : "セージグリーン"
"color.16.23" : "グレー"

"color.17.0" : "メロン"
"color.17.1" : "メロン"
"color.17.2" : "メロン"
"color.17.3" : "リーフグリーン"
"color.17.4" : "リーフグリーン"
"color.17.5" : "リーフグリーン"
"color.17.6" : "ライトグリーン"
"color.17.7" : "ライトグリーン"
"color.17.8" : "ライトグリーン"
"color.17.9" : "ライトグリーン"
"color.17.10" : "ライトグリーン"
"color.17.11" : "ライトグリーン"
"color.17.12" : "ライトグリーン"
"color.17.13" : "ライトグリーン"
"color.17.14" : "スプリング"
"color.17.15" : "スプリング"
"color.17.16" : "サリーグリーン"
"color.17.17" : "サリーグリーン"
"color.17.18" : "グレムリン"
"color.17.19" : "グレムリン"
"color.17.20" : "グレムリン"
"color.17.21" : "青磁"
"color.17.22" : "セージグリーン"
"color.17.23" : "グレー"

"color.18.0" : "メロン"
"color.18.1" : "メロン"
"color.18.2" : "メロン"
"color.18.3" : "リーフグリーン"
"color.18.4" : "リーフグリーン"
"color.18.5" : "リーフグリーン"
"color.18.6" : "ライトグリーン"
"color.18.7" : "ライトグリーン"
"color.18.8" : "ライトグリーン"
"color.18.9" : "ライトグリーン"
"color.18.10" : "ライトグリーン"
"color.18.11" : "ライトグリーン"
"color.18.12" : "ライトグリーン"
"color.18.13" : "ライトグリーン"
"color.18.14" : "スプリング"
"color.18.15" : "スプリング"
"color.18.16" : "サリーグリーン"
"color.18.17" : "ライムエード"
"color.18.18" : "ライムエード"
"color.18.19" : "グレムリン"
"color.18.20" : "グレムリン"
"color.18.21" : "モスグリーン"
"color.18.22" : "モスグリーン"
"color.18.23" : "グレー"

"color.19.0" : "グリーンフラッシュ"
"color.19.1" : "メロン"
"color.19.2" : "メロン"
"color.19.3" : "リーフグリーン"
"color.19.4" : "リーフグリーン"
"color.19.5" : "リーフグリーン"
"color.19.6" : "ライトグリーン"
"color.19.7" : "ライトグリーン"
"color.19.8" : "ライトグリーン"
"color.19.9" : "ライトグリーン"
"color.19.10" : "ライトグリーン"
"color.19.11" : "ライトグリーン"
"color.19.12" : "ライトグリーン"
"color.19.13" : "ライトグリーン"
"color.19.14" : "ライトグリーン"
"color.19.15" : "ライトグリーン"
"color.19.16" : "ライトグリーン"
"color.19.17" : "ライムエード"
"color.19.18" : "ライムエード"
"color.19.19" : "ミリタリーグリーン"
"color.19.20" : "ミリタリーグリーン"
"color.19.21" : "モスグリーン"
"color.19.22" : "モスグリーン"
"color.19.23" : "グレー"

"color.20.0" : "グリーンフラッシュ"
"color.20.1" : "メロン"
"color.20.2" : "メロン"
"color.20.3" : "クラシックグラス"
"color.20.4" : "クラシックグラス"
"color.20.5" : "リーフグリーン"
"color.20.6" : "ライトグリーン"
"color.20.7" : "ライトグリーン"
"color.20.8" : "ライトグリーン"
"color.20.9" : "ライトグリーン"
"color.20.10" : "ライトグリーン"
"color.20.11" : "ライトグリーン"
"color.20.12" : "ライトグリーン"
"color.20.13" : "ライトグリーン"
"color.20.14" : "ライトグリーン"
"color.20.15" : "ライトグリーン"
"color.20.16" : "ライトグリーン"
"color.20.17" : "ライムエード"
"color.20.18" : "ライムエード"
"color.20.19" : "グリーン"
"color.20.20" : "グリーン"
"color.20.21" : "モスグリーン"
"color.20.22" : "モスグリーン"
"color.20.23" : "グレー"

"color.21.0" : "フレッシュミント"
"color.21.1" : "ポップグリーン"
"color.21.2" : "ポップグリーン"
"color.21.3" : "クラシックグラス"
"color.21.4" : "クラシックグラス"
"color.21.5" : "クラシックグラス"
"color.21.6" : "クラシックグラス"
"color.21.7" : "クラシックグラス"
"color.21.8" : "ライトグリーン"
"color.21.9" : "ライトグリーン"
"color.21.10" : "ライトグリーン"
"color.21.11" : "ライトグリーン"
"color.21.12" : "クラシックライム"
"color.21.13" : "クラシックライム"
"color.21.14" : "クラシックライム"
"color.21.15" : "パラキートグリーン"
"color.21.16" : "パラキートグリーン"
"color.21.17" : "ライムエード"
"color.21.18" : "ライムエード"
"color.21.19" : "グリーン"
"color.21.20" : "グリーン"
"color.21.21" : "モスグリーン"
"color.21.22" : "モスグリーン"
"color.21.23" : "グレー"

"color.22.0" : "フレッシュミント"
"color.22.1" : "オパール"
"color.22.2" : "ミント"
"color.22.3" : "クラシックグラス"
"color.22.4" : "クラシックグラス"
"color.22.5" : "クラシックグラス"
"color.22.6" : "クラシックグラス"
"color.22.7" : "クラシックグラス"
"color.22.8" : "クラシックグラス"
"color.22.9" : "クラシックグラス"
"color.22.10" : "クラシックグラス"
"color.22.11" : "クラシックライム"
"color.22.12" : "クラシックライム"
"color.22.13" : "クラシックライム"
"color.22.14" : "パラキートグリーン"
"color.22.15" : "パラキートグリーン"
"color.22.16" : "パラキートグリーン"
"color.22.17" : "パラキートグリーン"
"color.22.18" : "ライムエード"
"color.22.19" : "グリーン"
"color.22.20" : "グリーン"
"color.22.21" : "緑青"
"color.22.22" : "緑青"
"color.22.23" : "グレー"

"color.23.0" : "フレッシュミント"
"color.23.1" : "ミント"
"color.23.2" : "ミント"
"color.23.3" : "クラシックグラス"
"color.23.4" : "クラシックグラス"
"color.23.5" : "クラシックグラス"
"color.23.6" : "クラシックグラス"
"color.23.7" : "クラシックグラス"
"color.23.8" : "クラシックグラス"
"color.23.9" : "クラシックグラス"
"color.23.10" : "クラシックグラス"
"color.23.11" : "クラシックグリーン"
"color.23.12" : "クラシックグリーン"
"color.23.13" : "クラシックグリーン"
"color.23.14" : "パラキートグリーン"
"color.23.15" : "パラキートグリーン"
"color.23.16" : "マラカイト"
"color.23.17" : "マラカイト"
"color.23.18" : "マラカイト"
"color.23.19" : "ジェードグリーン"
"color.23.20" : "ジェードグリーン"
"color.23.21" : "緑青"
"color.23.22" : "緑青"
"color.23.23" : "グレー"

"color.24.0" : "フレッシュミント"
"color.24.1" : "ミント"
"color.24.2" : "ミント"
"color.24.3" : "コバルトグリーン"
"color.24.4" : "コバルトグリーン"
"color.24.5" : "クラシックグラス"
"color.24.6" : "クラシックグラス"
"color.24.7" : "ヴェールグリーン"
"color.24.8" : "ヴェールグリーン"
"color.24.9" : "ヴェールグリーン"
"color.24.10" : "ヴェールグリーン"
"color.24.11" : "クラシックグリーン"
"color.24.12" : "クラシックグリーン"
"color.24.13" : "クラシックグリーン"
"color.24.14" : "クラシックグリーン"
"color.24.15" : "クラシックグリーン"
"color.24.16" : "マラカイト"
"color.24.17" : "マラカイト"
"color.24.18" : "マラカイト"
"color.24.19" : "ジェードグリーン"
"color.24.20" : "ジェードグリーン"
"color.24.21" : "緑青"
"color.24.22" : "緑青"
"color.24.23" : "グレー"

"color.25.0" : "フレッシュミント"
"color.25.1" : "クジャク"
"color.25.2" : "クジャク"
"color.25.3" : "コバルトグリーン"
"color.25.4" : "コバルトグリーン"
"color.25.5" : "コバルトグリーン"
"color.25.6" : "エメラルド"
"color.25.7" : "エメラルド"
"color.25.8" : "ヴェールグリーン"
"color.25.9" : "ヴェールグリーン"
"color.25.10" : "シーグリーン"
"color.25.11" : "シーグリーン"
"color.25.12" : "シーグリーン"
"color.25.13" : "シーグリーン"
"color.25.14" : "ライトシーグリーン"
"color.25.15" : "ライトシーグリーン"
"color.25.16" : "ライトシーグリーン"
"color.25.17" : "ライトシーグリーン"
"color.25.18" : "ナイルブルー"
"color.25.19" : "ジェードグリーン"
"color.25.20" : "ジェードグリーン"
"color.25.21" : "緑青"
"color.25.22" : "緑青"
"color.25.23" : "グレー"

"color.26.0" : "ダイヤモンド"
"color.26.1" : "クジャク"
"color.26.2" : "クジャク"
"color.26.3" : "クジャク"
"color.26.4" : "クジャク"
"color.26.5" : "クジャク"
"color.26.6" : "エメラルド"
"color.26.7" : "エメラルド"
"color.26.8" : "アクアグリーン"
"color.26.9" : "アクアグリーン"
"color.26.10" : "シーグリーン"
"color.26.11" : "シーグリーン"
"color.26.12" : "シーグリーン"
"color.26.13" : "シーグリーン"
"color.26.14" : "ライトシーグリーン"
"color.26.15" : "ライトシーグリーン"
"color.26.16" : "ライトシーグリーン"
"color.26.17" : "ナイルブルー"
"color.26.18" : "ナイルブルー"
"color.26.19" : "ナイルブルー"
"color.26.20" : "スレートグレー"
"color.26.21" : "スレートグレー"
"color.26.22" : "スレートグレー"
"color.26.23" : "グレー"

"color.27.0" : "ダイヤモンド"
"color.27.1" : "青磁"
"color.27.2" : "青磁"
"color.27.3" : "青磁"
"color.27.4" : "ターコイズ"
"color.27.5" : "ターコイズ"
"color.27.6" : "ターコイズ"
"color.27.7" : "アクアグリーン"
"color.27.8" : "アクアグリーン"
"color.27.9" : "アクアグリーン"
"color.27.10" : "アクアグリーン"
"color.27.11" : "アクアグリーン"
"color.27.12" : "アクアグリーン"
"color.27.13" : "アクアグリーン"
"color.27.14" : "ナイルブルー"
"color.27.15" : "ナイルブルー"
"color.27.16" : "ナイルブルー"
"color.27.17" : "ナイルブルー"
"color.27.18" : "ナイルブルー"
"color.27.19" : "ナイルブルー"
"color.27.20" : "スケルドブルー"
"color.27.21" : "スケルドブルー"
"color.27.22" : "スレートグレー"
"color.27.23" : "ライトグレー"

"color.28.0" : "ダイヤモンド"
"color.28.1" : "青磁"
"color.28.2" : "青磁"
"color.28.3" : "青磁"
"color.28.4" : "ターコイズ"
"color.28.5" : "ターコイズ"
"color.28.6" : "ターコイズ"
"color.28.7" : "ライトブルー"
"color.28.8" : "ライトブルー"
"color.28.9" : "ライトブルー"
"color.28.10" : "ライトブルー"
"color.28.11" : "ライトブルー"
"color.28.12" : "ライトブルー"
"color.28.13" : "ライトブルー"
"color.28.14" : "ライトブルー"
"color.28.15" : "ナイルブルー"
"color.28.16" : "ナイルブルー"
