# Colors

"help.color.icon.april0" : "这个颜色是四月限定成就的颜色（黄绿色）"
"help.color.icon.april1" : "这个颜色是四月限定成就的颜色（樱花色）"
"help.color.icon.august" : "这个颜色是八月限定成就的颜色（绿色或黑色）"

# Role Preview

"help.rolePreview.header" : "职业类型"
"help.rolePreview.modImpostor.100" : "伪装者职业（Mod-百分百出现）"
"help.rolePreview.modImpostor.random" : "伪装者职业（Mod-概率出现）"
"help.rolePreview.modImpostor.additional" : "伪装者职业（Mod-跟随出现）"
"help.rolePreview.vanillaImpostor" : "伪装者"
"help.rolePreview.modNeutral.100" : "第三方职业（Mod-百分百出现）"
"help.rolePreview.modNeutral.random" : "第三方职业（Mod-概率出现）"
"help.rolePreview.modNeutral.additional" : "第三方职业（Mod-跟随出现）"
"help.rolePreview.modCrewmate.100" : "船员职业（Mod-百分百出现）"
"help.rolePreview.modCrewmate.random" : "船员职业（Mod-概率出现）"
"help.rolePreview.modCrewmate.additional" : "船员职业（Mod-跟随出现）"
"help.rolePreview.vanillaCrewmate" : "船员"
"help.rolePreview.category.impostor" : "伪装者职业"
"help.rolePreview.category.neutral" : "第三方职业"
"help.rolePreview.category.crewmate" : "船员职业"
"help.rolePreview.category.special" : "特殊分配"
"help.rolePreview.inner.100" : "百分百出现"
"help.rolePreview.inner.random" : "概率出现"
"help.rolePreview.inner.additional" : "跟随出现"
"help.rolePreview.inner.modifiers" : "附加能力"
"help.rolePreview.inner.ghostRoles" : "鬼魂职业"
"help.rolePreview.inner.jackalized.100" : "职业豺狼化百分百出现"
"help.rolePreview.inner.jackalized.random" : "职业豺狼化概率出现"
"help.rolePreview.inner.madden.100" : "职业叛徒化百分百出现"
"help.rolePreview.inner.madden.random" : "职业叛徒化概率出现"
"help.rolePreview.inner.tyrant.100" : "职业暴君化百分百出现"
"help.rolePreview.inner.tyrant.random" : "职业暴君化概率出现"
"help.rolePreview.winCond" : "胜利条件"
