"ui.onlineLobby.title" : "Publish Lobby"
"ui.onlineLobby.guide" : "Give your lobby a name to list it for players running the same version of the mod."
"ui.onlineLobby.roomName" : "Lobby Name"
"ui.onlineLobby.roomNameHint" : "Shown in the lobby list"
"ui.onlineLobby.publish" : "Publish"
"ui.onlineLobby.close" : "Close"
"ui.onlineLobby.emptyName" : "Enter a lobby name."
"ui.onlineLobby.authenticating" : "Verifying your identity.<br>Please wait."
"ui.onlineLobby.published" : "Your lobby has been published."
"ui.onlineLobby.failed" : "Could not publish your lobby."
"ui.onlineLobby.authTimeout" : "Verification did not finish.<br>Please try again in a moment."
"ui.onlineLobby.notConnected" : "You are not connected to a lobby."
"ui.onlineLobby.notHost" : "Only the host can publish a lobby."
