# The Skeld

"map.skeld" : "The Skeld"
"location.skeld.admin" : "Admin"
"location.skeld.cafeteria" : "Cafeteria"
"location.skeld.comms" : "Comms."
"location.skeld.electrical" : "Electrical"
"location.skeld.lifeSupp" : "O2"
"location.skeld.lifeSupport" : "O2"
"location.skeld.lowerEngine" : "Lower Engine"
"location.skeld.medBay" : "Med Bay"
"location.skeld.nav" : "Navigation"
"location.skeld.navigation" : "Navigation"
"location.skeld.reactor" : "Reactor"
"location.skeld.security" : "Security"
"location.skeld.shields" : "Shields"
"location.skeld.storage" : "Storage"
"location.skeld.upperEngine" : "Upper Engine"
"location.skeld.weapons" : "Weapons"
"location.skeld.reactorAccess" : "Near Reactor"
"location.skeld.medBayAccess" : "Near Medbay"
"location.skeld.electricalAccess" : "Near Electrical"
"location.skeld.adminAccess" : "Near Admin"
"location.skeld.commsAccess" : "Near Comms."
"location.skeld.rightAccess" : "Near Nav."
"location.skeld.weaponsAccess" : "Near Weapons"

# MIRA HQ

"map.mira" : "MIRA HQ"
"location.mira.admin" : "Admin"
"location.mira.balcony" : "Balcony"
"location.mira.cafeteria" : "Cafeteria"
"location.mira.comms" : "Comms."
"location.mira.decontamination" : "Decontamination"
"location.mira.greenhouse" : "Greenhouse"
"location.mira.laboratory" : "Laboratory"
"location.mira.lockerRoom" : "Locker Room"
"location.mira.medBay" : "Med Bay"
"location.mira.office" : "Office"
"location.mira.reactor" : "Reactor"
"location.mira.rendezvous" : "Rendezvous"
"location.mira.storage" : "Storage"
"location.mira.launchpad" : "Lanuchpad"

# Polus

"map.polus" : "Polus"
"location.polus.abditory" : "Abditory"
"location.polus.admin" : "Admin"
"location.polus.comms" : "Comms."
"location.polus.boilerRoom" : "Boiler Room"
"location.polus.decontamination" : "Decontamination"
"location.polus.decontamination2" : "Decontamination"
"location.polus.decontamination3" : "Decontamination"
"location.polus.drill" : "Drill"
"location.polus.dropship" : "Dropship"
"location.polus.ejection" : "Ejection"
"location.polus.electrical" : "Electrical"
"location.polus.laboratory" : "Laboratory"
"location.polus.lifeSupp" : "O2"
"location.polus.lifeSupport" : "O2"
"location.polus.office" : "Office"
"location.polus.security" : "Security"
"location.polus.snowdrift" : "Snowdrift"
"location.polus.specimens" : "Specimens"
"location.polus.storage" : "Storage"
"location.polus.weapons" : "Weapons"
"location.polus.nearDropship" : "Near Dropship"
"location.polus.lifeSupportToElectrical" : "Between O2 and Elec."
"location.polus.lifesupportLower" : "Near O2"
"location.polus.commLeft" : "Comms. L"
"location.polus.commLeft.short" : "Comm Left"
"location.polus.breaker" : "Breaker"
"location.polus.specimenLeft" : "Specimen Left"
"location.polus.specimenRight" : "Specimen Upper"
"location.polus.reactorLeft" : "Seismic Stabilizer (L)"
"location.polus.reactorLeft.short" : "Left Reactor"
"location.polus.reactorRight" : "Seismic Stabilizer (R)"
"location.polus.reactorRight.short" : "Right Reactor"
"location.polus.officeBuilding" : "Office Building"
"location.polus.outside" : "Outside"

# The Airship

"map.airship" : "The Airship"
"location.airship.brig" : "Brig"
"location.airship.engine" : "Engine Room"
"location.airship.hallway" : "Main Hall"
"location.airship.mainHall" : "Main Hall"
"location.airship.kitchen" : "Kitchen"
"location.airship.record" : "Records"
"location.airship.records" : "Records"
"location.airship.storage" : "Cargo Bay"
"location.airship.cargoBay" : "Cargo Bay"
"location.airship.armory" : "Armory"
"location.airship.cockpit" : "Cockpit"
"location.airship.comms" : "Comms."
"location.airship.electrical" : "Electrical"
"location.airship.gapRoom" : "Gap Room"
"location.airship.lounge" : "Lounge"
"location.airship.medical" : "Medical"
"location.airship.meetingRoom" : "Meeting Room"
"location.airship.security" : "Security"
"location.airship.shower" : "Shower"
"location.airship.showers" : "Shower"
"location.airship.toilet" : "Toilet"
"location.airship.vault" : "Vault"
"location.airship.vaultRoom" : "Vault"
"location.airship.viewingDeck" : "Viewing Deck"
"location.airship.hallOfPortraits" : "Hall of Portraits"
"location.airship.securityDeck" : "Security Deck"
"location.airship.securityDeck.short" : "Security Deck View"
"location.airship.commHall" : "Comms. Hall"
"location.airship.engineUpper" : "Engine (Upper)"
"location.airship.engineUpper.short" : "Upper Engine"
"location.airship.showerInner" : "Shower (Inner)"
"location.airship.showerInner.short" : "Shower Interior"
"location.airship.cargoSafe" : "Safe in Cargo Bay"
"location.airship.meetingRight" : "Meeting Room (Right)"
"location.airship.meetingRight.short" : "Meeting Room Interior"
"location.airship.ventilation" : "Ventilation"

# The Fungle

"map.fungle" : "The Fungle"
"location.fungle.beach" : "Beach"
"location.fungle.cafeteria" : "Cafeteria"
"location.fungle.campfire" : "Campfire"
"location.fungle.comms" : "Comms."
"location.fungle.dropship" : "Dropship"
"location.fungle.fishingDock" : "Dock"
"location.fungle.greenhouse" : "Greenhouse"
"location.fungle.highlands" : "Highlands"
"location.fungle.jungle" : "Jungle"
"location.fungle.kitchen" : "Kitchen"
"location.fungle.laboratory" : "Laboratory"
"location.fungle.lookout" : "Lookout"
"location.fungle.meetingRoom" : "Meeting Room"
"location.fungle.miningPit" : "Mining Pit"
"location.fungle.reactor" : "Reactor"
"location.fungle.recRoom" : "Splash Zone"
"location.fungle.splashZone" : "Splash Zone"
"location.fungle.storage" : "Storage"
"location.fungle.sleepingQuarters" : "The Dorm"
"location.fungle.upperEngine" : "Upper Engine"
"location.fungle.jungleLabo" : "Jungle (Labo.)"
"location.fungle.jungleLabo.short" : "Near Lab"
"location.fungle.jungleReactor" : "Jungle (Reactor)"
"location.fungle.jungleGreenhouse" : "Jungle (Greenhouse)"
"location.fungle.beachToJungle" : "Between Beach and Jungle"
"location.fungle.beachSplashzone" : "Beach (Splash Zone)"
"location.fungle.beachCafeteria" : "Beach (Cafeteria)"
"location.fungle.highlandsComm" : "Highlands (Comms.)"
"location.fungle.highlandsComm.short" : "Near Comm"

# Common

"location.outside" : "Outside"

# Sabotage

"sabotage.reactor" : "Reactor"
"sabotage.laboratory" : "Seismic"
"sabotage.lifeSupport" : "O2"
"sabotage.heliSabotage" : "Heli"
"sabotage.comms" : "Comms"
"sabotage.electrical" : "Light"
